"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-09","17.5","5.6","0.04","0.10","0.26","31.3","163","23","5","0.5","1.0","2.3","124","68","25","10","0","1","3","4","158","81","35","9","39.7","8.0","48.5","9.4","30.9","7.5","0.53","1.5","16.87","40.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-10","17.3","5.6","0.04","0.10","0.26","31.5","163","22","5","0.5","1.0","2.3","129","70","26","10","0","1","3","4","167","87","37","10","39.2","8.1","47.9","9.4","30.5","7.6","0.58","1.7","16.92","40.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-11","17.2","5.6","0.04","0.10","0.25","31.7","163","22","5","0.5","1.0","2.3","133","73","27","11","0","1","3","4","177","92","39","11","38.7","8.1","47.3","9.4","30.1","7.6","0.64","2.0","16.98","41.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-12","17.0","5.6","0.04","0.10","0.25","31.9","164","21","4","0.5","1.0","2.3","137","75","28","11","0","1","3","4","187","98","42","12","38.2","8.1","46.7","9.3","29.7","7.7","0.70","2.2","17.04","41.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-13","16.8","5.6","0.04","0.10","0.25","32.0","164","21","4","0.5","1.0","2.3","141","77","29","12","0","1","3","4","197","104","44","13","37.7","8.1","46.1","9.3","29.3","7.8","0.75","2.4","17.09","41.4"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-14","16.7","5.5","0.04","0.10","0.25","32.1","164","21","4","0.5","1.0","2.3","145","79","29","12","0","1","3","4","208","110","46","13","37.2","8.2","45.5","9.3","28.9","7.8","0.81","2.6","17.15","41.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-15","16.5","5.5","0.04","0.10","0.25","32.3","164","20","4","0.5","1.0","2.3","149","81","30","13","0","2","3","4","219","116","49","14","36.7","8.2","44.9","9.3","28.4","7.9","0.86","2.9","17.20","41.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-16","16.4","5.5","0.04","0.10","0.24","32.4","165","20","4","0.5","1.0","2.3","153","83","31","14","0","2","3","4","230","123","51","15","36.2","8.2","44.3","9.3","28.0","8.0","0.91","3.1","17.25","42.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-17","16.2","5.5","0.04","0.10","0.24","32.5","165","19","3","0.5","1.0","2.3","157","86","32","14","0","2","3","4","242","130","54","16","35.7","8.2","43.8","9.2","27.5","8.1","0.97","3.4","17.31","42.4"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-18","16.1","5.5","0.04","0.10","0.24","32.7","166","19","3","0.5","1.0","2.3","161","88","34","15","0","2","3","4","254","137","58","17","35.1","8.3","43.2","9.2","27.1","8.1","1.02","3.7","17.36","42.7"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-19","16.0","5.4","0.04","0.10","0.24","32.8","166","19","3","0.5","1.0","2.3","166","91","34","16","0","2","3","4","267","144","61","18","34.6","8.3","42.6","9.2","26.7","8.2","1.07","3.9","17.41","43.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-20","15.9","5.4","0.04","0.10","0.24","32.9","166","18","3","0.5","1.0","2.3","170","93","35","16","0","2","3","4","280","152","65","19","34.1","8.3","42.1","9.2","26.2","8.3","1.12","4.2","17.46","43.3"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-21","15.7","5.4","0.04","0.10","0.23","33.0","166","18","3","0.5","1.0","2.3","174","95","36","17","0","2","3","4","293","160","69","20","33.6","8.4","41.5","9.2","25.8","8.3","1.18","4.5","17.52","43.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-22","15.6","5.4","0.04","0.10","0.23","33.1","166","18","2","0.5","1.0","2.3","179","98","37","17","0","2","3","4","307","169","73","21","33.1","8.4","41.0","9.2","25.3","8.4","1.23","4.9","17.57","43.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-23","15.6","5.4","0.04","0.09","0.23","33.2","167","18","2","0.5","1.0","2.3","184","101","38","18","0","2","3","4","321","178","77","21","32.7","8.4","40.4","9.2","24.9","8.5","1.29","5.2","17.63","44.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-24","15.5","5.3","0.04","0.09","0.23","33.3","167","18","2","0.5","1.0","2.3","188","104","39","19","0","2","3","4","336","187","82","22","32.2","8.5","39.9","9.2","24.4","8.6","1.34","5.5","17.68","44.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-25","15.4","5.3","0.04","0.09","0.23","33.5","167","18","2","0.5","1.0","2.3","193","106","40","19","0","2","3","4","350","197","87","23","31.7","8.5","39.4","9.2","24.0","8.7","1.39","5.8","17.73","44.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-26","15.3","5.3","0.04","0.09","0.23","33.6","167","18","2","0.5","1.0","2.3","197","109","41","20","0","2","3","4","365","207","92","24","31.3","8.6","38.9","9.2","23.6","8.8","1.45","6.2","17.79","45.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-27","15.3","5.3","0.04","0.09","0.22","33.6","166","18","2","0.5","1.0","2.3","202","112","42","20","0","2","3","4","381","218","97","25","30.8","8.6","38.4","9.2","23.2","8.9","1.50","6.5","17.84","45.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-28","15.2","5.3","0.04","0.09","0.22","33.8","167","18","2","0.5","1.0","2.3","206","116","44","21","0","2","3","4","396","228","103","27","30.4","8.7","38.0","9.2","22.8","9.0","1.55","6.9","17.89","45.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-29","15.2","5.3","0.04","0.09","0.22","33.9","167","18","2","0.5","1.0","2.4","210","119","45","22","0","2","3","4","411","239","109","28","29.9","8.7","37.5","9.2","22.4","9.1","1.60","7.2","17.94","46.3"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","11-30","15.1","5.3","0.04","0.09","0.22","33.9","167","18","2","0.5","1.0","2.4","214","121","47","22","0","2","3","5","426","250","116","30","29.5","8.8","37.1","9.2","22.0","9.2","1.65","7.6","17.99","46.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-01","15.1","5.3","0.04","0.09","0.22","34.0","167","19","2","0.5","1.1","2.4","218","124","48","23","0","2","3","5","441","261","122","32","29.1","8.8","36.7","9.2","21.6","9.3","0.05","0.4","18.04","47.1"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-02","15.1","5.2","0.04","0.09","0.22","34.1","168","19","2","0.5","1.1","2.5","221","127","49","24","1","2","3","5","455","271","130","34","28.8","8.9","36.3","9.2","21.2","9.4","0.11","0.9","18.10","47.5"
